,index,Track,Artist,Album,Plays,Year,Month,Hour,Temperature
1070,1965,Tiimmy Turner,Desiigner,Tiimmy Turner,12,2017.0,6.0,13.0,81.25
1071,1256,Stuck in the Middle,Tai Verdes,Stuck in the Middle,12,2020.0,8.0,15.0,80.5
1072,710,Open Your Eyes,STRFKR,Being No One Going Nowhere,12,2018.0,9.0,16.0,80.25
1073,2124,Midnight City,M83,Hurry Up We're Dreaming,12,2018.5,7.0,13.0,79.75
1074,1902,Island in the Sun,Weezer,Weezer (Green Album),12,2019.0,6.0,17.5,79.25
1075,572,6 Foot 7 Foot,Lil Wayne,Tha Carter IV (Deluxe),12,2017.0,6.0,13.5,79.0
1076,1054,Doubt it,KYLE,Doubt it,12,2017.0,8.0,21.0,77.5
1077,1430,TenTwentyTen,Generationals,ActorCaster,12,2019.0,7.0,16.0,77.0
1078,1847,We're Going to Be Friends,The White Stripes,White Blood Cells,12,2018.0,9.0,16.5,76.5
1079,1434,Bulls on Parade (triple J Like a Version),Denzel Curry,Bulls On Parade (triple j Like A Version),12,2019.0,8.0,18.5,76.25
1080,2259,Dark Queen,Lil Uzi Vert,Luv Is Rage 2,12,2018.0,6.5,11.5,76.0
1081,1901,Playinwitme (feat. Kehlani),KYLE,Light of Mine,12,2019.0,6.0,15.0,74.5
1082,2827,No One Compares To You,Jack & Jack,A Good Friend Is Nice,12,2019.0,5.0,14.5,73.5
1083,2553,Zack and Codeine,Post Malone,beerbongs & bentleys,12,2018.5,4.5,12.0,72.75
1084,1090,Heart Attack,Trey Songz,Heart Attack,12,2017.0,7.5,15.5,71.75
1085,4,blind,Role Model,blind,12,2020.0,10.0,17.5,71.0
1086,1352,Lemonade,Circa Waves,Lemonade,12,2020.0,9.0,15.0,70.75
1087,637,Someone New,Hozier,Hozier,12,2020.0,9.0,14.5,69.5
1088,686,That Easy,Yellow Days,Is Everything Okay in Your World?,12,2020.0,10.0,14.0,65.5
1089,2094,My Girl,The Temptations,The Temptations Sing Smokey,12,2020.0,3.5,14.5,62.0
1090,1643,Touchin Lovin (feat. Nicki Minaj),Trey Songz,Trigga Reloaded,12,2018.0,6.0,14.5,61.5
1091,995,Jump,French Montana,Jungle Rules,12,2017.0,10.0,12.0,60.0
1092,1312,For Real,Lil Uzi Vert,Luv Is Rage 2,12,2017.5,7.0,11.0,59.0
1093,1326,Pick U Up,Foster the People,Pick U Up,12,2020.0,4.5,15.5,59.0
1094,1849,Mess Around,Cage the Elephant,Tell Me I'm Pretty,12,2020.0,5.0,18.5,58.5
1095,1848,Beat the Devil's Tattoo,Black Rebel Motorcycle Club,Beat the Devil's Tattoo,12,2020.0,3.0,16.0,56.5
1096,664,Use Me,Future,HNDRXX,12,2017.0,5.5,12.5,55.75
1097,82,Costa Rica (feat. The Kid LAROI) - Remix,Bankrol Hayden,Pain Is Temporary,12,2020.0,11.0,15.0,54.5
1098,340,Montezuma,Fleet Foxes,Helplessness Blues,12,2020.0,4.5,14.0,54.25
1099,2813,Better Strangers,Royal Blood,Royal Blood,12,2020.0,3.5,15.0,53.25
1100,3032,Books,Caamp,Books,12,2020.0,1.5,14.5,52.75
1101,1360,Have Mercy,YBN Cordae,Have Mercy,11,2019.0,8.0,14.0,81.5
1102,590,Main Chick,Kid Ink,My Own Lane,11,2017.0,8.0,9.0,81.0
1103,1389,Dirty Harry,Gorillaz,Demon Days,11,2019.0,9.0,15.0,81.0
1104,1537,Mama Said,Lukas Graham,Lukas Graham,11,2018.0,9.0,17.0,81.0
1105,990,NO BYSTANDERS,Travis Scott,ASTROWORLD,11,2018.0,8.0,5.0,80.5
1106,998,NC-17,Travis Scott,ASTROWORLD,11,2018.0,8.0,6.0,80.5
1107,2091,ASTROTHUNDER,Travis Scott,ASTROWORLD,11,2018.0,8.0,5.0,80.5
1108,1253,Stoner,Young Thug,Stoner,11,2017.0,6.0,13.0,79.0
1109,1621,Beware,Big Sean,Hall Of Fame (Deluxe),11,2017.0,9.0,10.0,78.5
1110,1433,Best Day of My Life,American Authors,Oh What A Life,11,2019.0,6.0,14.0,78.0
1111,1160,YuNg BrAtZ,XXXTentacion,Revenge,11,2018.0,6.0,11.0,77.5
1112,1753,Here Comes The Sun - Remastered 2009,The Beatles,Abbey Road (Remastered),11,2019.0,8.0,15.0,76.5
1113,1346,Dynamite,Taio Cruz,Rokstarr,11,2019.0,5.0,15.0,75.0
1114,1798,Cheerleader - Felix Jaehn Remix Radio Edit,Omi,Cheerleader (Felix Jaehn Remix Radio Edit),11,2019.0,6.0,16.0,74.0
1115,2030,Pin - Demo,Hippo Campus,Demos II,11,2020.0,5.0,15.0,74.0
1116,2727,Eagle Birds,The Black Keys,Eagle Birds / Lo/Hi,11,2019.0,5.0,13.0,72.5
1117,2320,Come Around,Collie Buddz,Collie Buddz,11,2018.0,4.0,15.0,72.0
1118,777,No Problem (feat. Lil Wayne & 2 Chainz),Chance the Rapper,Coloring Book,11,2017.0,9.0,17.0,71.0
1119,430,Would That I,Hozier,Wasteland Baby!,11,2020.0,10.0,15.0,70.5
1120,744,Party Rock Anthem,LMFAO,Sorry for Party Rocking,11,2018.0,6.0,20.0,70.5
1121,1359,Bluffin',Khalid,Free Spirit,11,2019.0,7.0,16.0,70.5
1122,3094,CLOSE (feat. Travis Scott),Rae Sremmurd,CLOSE (feat. Travis Scott),11,2018.0,4.0,15.0,70.5
1123,2669,Angel,Shaggy,Hot Shot,11,2018.0,4.0,15.0,70.0
1124,1482,Dat $tick,RICH CHIGGA,Dat $Tick - Single,11,2018.0,9.0,15.0,66.5
1125,1473,HIGHEST IN THE ROOM,Travis Scott,Highest in the Room,11,2020.0,10.0,15.0,66.0
1126,1049,Dear Mama,2Pac,Me Against the World,11,2018.0,9.0,16.0,63.0
1127,1158,I Don't Fuck With You,Big Sean,I Don't Fuck With You,11,2018.0,10.0,16.0,63.0
1128,3099,Bam Bam,Chaka Demus & Pliers,Tease Me,11,2019.0,4.0,15.0,62.0
1129,2976,Miserlou,Dick Dale,King of the Surf Guitar,11,2019.0,4.0,14.0,59.5
1130,1369,LOST (feat. Kid Cudi),Quavo,Quavo Huncho,11,2018.0,10.0,11.0,57.5
1131,818,Slum Anthem,K Camp,Slum Anthem,11,2018.0,3.0,17.0,57.0
1132,1279,Be Alright,Surfaces,Surf,11,2019.0,4.0,18.0,56.0
1133,867,Lazy Eye,Silversun Pickups,The Singles Collection,11,2019.0,10.0,17.0,55.0
1134,1030,In My Room,Frank Ocean,In My Room,11,2019.0,11.0,13.0,55.0
1135,1602,THE SCOTTS,The Scotts,THE SCOTTS,10,2020.0,8.0,15.5,83.0
1136,1851,ROCKSTAR (feat. Roddy Ricch),DaBaby,Blame It On Baby,10,2020.0,7.0,15.5,83.0
1137,83,Feels (feat. Pharrell Williams Katy Perry & Big Sean),Calvin Harris,Funk Wav Bounces Vol.1,10,2020.0,8.0,17.5,82.75
1138,1558,Live This Wild,Lil Mosey,Certified Hitmaker,10,2020.0,8.0,16.5,82.75
1139,70,Toosie Slide,Drake,Dark Lane Demo Tapes,10,2020.0,8.0,16.5,82.25
1140,414,for the people in the back,Role Model,for the people in the back,10,2020.0,7.5,14.5,81.75
1141,1775,White Dress (feat. Travis Scott & King Louie),Louis B,Louis,10,2018.0,8.0,18.5,81.0
1142,1335,Crash My Car,Coin,dreamland,10,2020.0,8.5,14.0,80.5
1143,2100,Bad and Boujee,Migos,Bad And Boujee,10,2017.0,6.5,11.0,79.75
1144,1892,Again,Fetty Wap,Again,10,2017.0,8.0,13.5,79.25
1145,1906,Daddy Issues,The Neighbourhood,Wiped Out!,10,2018.0,7.5,20.0,79.0
1146,1975,It's Like That,Run–D.M.C.,Run-DMC (Expanded Edition),10,2019.0,7.0,16.0,79.0
1147,2831,Here Comes The Sun - Remastered,The Beatles,Abbey Road (Remastered),10,2018.0,6.0,18.0,79.0
1148,1640,Put a Light On,Generationals,Heza,10,2019.0,8.0,15.5,78.25
1149,1481,Look Alive,Rae Sremmurd,Look Alive,10,2017.0,7.5,13.5,76.5
1150,1539,Faded,Tyga,Faded,10,2019.0,7.5,14.5,76.25
1151,900,Minnesota,Lil Yachty,Lil Boat,10,2017.0,8.5,13.0,76.0
1152,1603,Lisztomania,Phoenix,Wolfgang Amadeus Phoenix,10,2019.0,5.0,13.0,75.25
1153,1308,Party,Chris Brown,Party,10,2017.0,7.0,12.0,73.5
1154,684,Outright,Wild Party,Phantom Pop,10,2020.0,9.0,16.0,71.5
1155,2149,Don't Pretend,Khalid,Free Spirit,10,2019.0,4.0,15.0,71.5
1156,1641,Black Lemon,Generationals,Alix,10,2019.0,5.0,14.5,71.25
1157,1585,Free Spirit,Khalid,Free Spirit,10,2019.5,4.0,13.5,70.0
1158,695,Down,Jay Sean,All or Nothing,10,2018.5,7.5,17.0,69.25
1159,1319,I Guess I Just Feel Like,John Mayer,I Guess I Just Feel Like,10,2019.0,5.5,5.5,69.0
1160,1088,Where Ya At,Future,DS2 (Deluxe),10,2017.0,7.5,16.5,68.75
1161,1309,Jumpman,Drake,What a Time to Be Alive,10,2017.5,5.5,15.0,68.25
1162,688,D'yer Mak'er - Remaster,Led Zeppelin,Houses of the Holy (Deluxe Edition),10,2020.0,10.0,13.0,67.5
1163,832,rockstar (feat. 21 Savage),Post Malone,rockstar,10,2019.5,9.5,19.5,67.5
1164,1070,Love Sosa,Chief Keef,Finally Rich (Deluxe),10,2017.0,9.0,15.5,67.0
1165,873,Faucet Failure,Ski Mask the Slump God,Stokeley,10,2019.0,9.5,18.0,64.5
1166,2557,Audi.,Smokepurpp,Deadstar,10,2018.0,3.5,13.5,61.25
1167,694,Headlines,Drake,Headlines,10,2017.5,9.0,18.5,61.0
1168,293,2AM.,Adrian Marcel,2AM.,10,2017.0,10.5,15.5,60.25
1169,1139,Light It Up - Remix,Major Lazer,Peace Is The Mission (Extended),10,2018.0,4.0,14.0,59.0
1170,1249,You Aint Built Like That (feat. Mike Reeves),Click Clack,Hustle Life King,10,2018.0,9.0,17.0,57.25
1171,1019,Sing the Song,The Districts,A Flourish And A Spoil,10,2018.0,10.0,14.5,57.0
1172,2326,Are You Gonna Be My Girl,Jet,Get Born,10,2019.0,1.5,16.0,53.5
1173,3033,Colours,Grouplove,Never Trust a Happy Song,10,2020.0,2.0,13.5,52.25
1174,936,HOPE,XXXTentacion,?,10,2020.0,2.0,18.5,52.0
1175,1746,Alter Ego,Kaleo,BACKBONE,9,2020.0,7.0,14.0,84.0
1176,1357,By and By,Caamp,By and By,9,2020.0,8.0,18.0,83.5
1177,62,Kamikaze,Omar Apollo,Kamikaze,9,2020.0,7.0,19.0,82.5
1178,1958,Sloppy Toppy,Migos,Turn up da Block Vol. 2,9,2017.0,7.0,13.0,82.5
1179,71,Corner Store (feat. Dave B & Travis Thompson),Macklemore,Gemini,9,2020.0,8.0,16.0,82.0
1180,2067,Kokomo,The Beach Boys,50 Big Ones: Greatest Hits,9,2020.0,8.0,14.0,82.0
1181,2607,Say It - Single Version,Tory Lanez,I Told You,9,2017.0,7.0,12.0,82.0
1182,1938,R.I.C.O. (feat. Drake),Meek Mill,Dreams Worth More Than Money,9,2019.0,8.0,12.0,81.5
1183,812,Cut It (feat. Young Dolph),O.T. Genasis,Cut It (feat. Young Dolph),9,2017.0,8.0,15.0,81.0
1184,1601,Controlla,Drake,Views,9,2017.0,7.0,12.0,81.0
1185,1623,Hybrid Moments,Misfits,Static Age,9,2019.0,9.0,13.0,81.0
1186,1542,Ode to the Mets,The Strokes,The New Abnormal,9,2020.0,8.0,15.0,80.5
1187,2533,WHO? WHAT!,Travis Scott,ASTROWORLD,9,2018.0,8.0,5.0,80.5
1188,2536,HOUSTONFORNICATION,Travis Scott,ASTROWORLD,9,2018.0,8.0,5.0,80.5
1189,1271,Loyal,Chris Brown,X (Deluxe Version),9,2018.0,7.0,16.0,80.0
1190,434,Walk Man,Tiny Meat Gang,Walk Man,9,2019.0,9.0,16.0,79.0
1191,1498,ST. PERCY,BROCKHAMPTON,GINGER,9,2019.0,9.0,13.0,79.0
1192,2718,Fuck tha Police,N.W.A,Straight Outta Compton,9,2019.0,6.0,16.0,79.0
1193,1095,Airplanes (feat. Hayley Williams),B.o.B,B.o.B Presents: The Adventures of Bobby Ray,9,2019.0,6.0,16.0,78.0
1194,1457,Get Lucky (feat. Pharrell Williams),Daft Punk,Random Access Memories,9,2019.0,7.0,14.0,78.0
1195,2226,One Night (Extended),Lil Yachty,Lil Boat,9,2017.0,7.0,11.0,77.5
1196,2650,First Fuck,6LACK,First Fuck,9,2017.0,6.0,13.0,76.0
1197,705,Pull Up,Rich Gang,Pull Up,9,2017.0,9.0,14.0,75.5
1198,1554,Under Cover of Darkness,The Strokes,Angles,9,2018.0,9.0,16.0,74.5
1199,2835,Moves Like Jagger - Studio Recording From The Voice Performance,Maroon 5,Hands All Over,9,2019.0,5.0,15.0,74.0
1200,1221,For Free,DJ Khaled,Major Key,9,2017.0,9.0,11.0,72.5
1201,1857,Pipe It Up,Migos,Pipe It Up,9,2018.0,5.0,15.0,72.5
1202,417,We Are the People,Empire of the Sun,Walking On A Dream (10th Anniversary Edition),9,2020.0,10.0,15.0,72.0
1203,1583,Los Angeles,Bryce Vine,Night Circus,9,2020.0,4.0,16.0,71.5
1204,1742,New Thang,Redfoo,New Thang,9,2018.0,5.0,13.0,71.5
1205,1727,Energy,Drake,If You're Reading This It's Too Late,9,2017.0,8.0,18.0,71.0
1206,817,Valet (feat. Fetty Wap and 2 Chainz),Eric Bellinger,Valet (feat. Fetty Wap and 2 Chainz),9,2017.0,9.0,9.0,70.5
1207,1393,Heaven,Khalid,Free Spirit,9,2019.0,5.0,14.0,68.0
1208,1410,Come a Little Closer,Cage the Elephant,Melophobia,9,2019.0,8.0,19.0,68.0
1209,1005,#WCW,Devvon Terrell,The Living Weirdo_o,9,2017.0,9.0,13.0,66.5
1210,1327,Forever,Drake,More Than a Game,9,2017.0,5.0,17.0,66.0
1211,2960,Gossip,Tame Impala,Currents,9,2019.0,5.0,16.0,64.0
1212,482,Nothing But Trouble - Instagram Models,Lil Wayne,Nothing But Trouble (Instagram Models),9,2018.0,10.0,13.0,63.5
1213,661,I Luv This Shit - Remix (Bonus Track),August Alsina,Testimony (Deluxe),9,2017.0,10.0,10.0,63.5
1214,814,What Do You Mean?,Justin Bieber,What Do You Mean?,9,2017.0,9.0,16.0,63.5
1215,1763,Prayers Up (feat. Travis Scott & A-Trak),Calvin Harris,Funk Wav Bounces Vol.1,9,2019.0,6.0,13.0,63.5
1216,2229,The Motto,Drake,The Motto (Explicit Version),9,2018.0,5.0,17.0,63.0
1217,996,Green & Purple Remastered,Travis Scott,,9,2018.0,4.0,12.0,58.0
1218,1042,Best Years,Circa Waves,Young Chasers,9,2018.0,10.0,15.0,57.0
1219,2529,Agitated Honeybees,Neaptide,Neaptide,9,2019.0,3.0,16.0,53.0
1220,102,Gut Feeling,Peter Bjorn and John,Gut Feeling,9,2019.0,8.0,13.0,52.5
1221,3101,Cutting Ties,6LACK,Cutting Ties,9,2018.0,3.0,10.0,52.0
1222,1103,It Gets Better,Rex Orange County,Pony,9,2019.0,12.0,16.0,49.0
1223,1911,Still Beating,Mac DeMarco,This Old Dog,9,2019.0,2.0,17.0,48.5
1224,2275,Same Old Song (S.O.S. Part 1),Two Feet,A 20 Something Fuck,9,2019.0,1.0,17.0,47.0
1225,1075,Blonde Blood,Boyscott,Goose Bumps,9,2019.0,11.0,15.0,45.5
1226,2665,You Say,Two Feet,A 20 Something Fuck,9,2019.0,1.0,17.0,44.5
1227,1543,Suge,DaBaby,Baby On Baby,9,2020.0,1.0,15.0,42.0
1228,3414,New Slang,The Shins,Oh Inverted World,9,2020.0,1.0,14.0,40.0
1229,2063,Don't Quit (feat. Travis Scott & Jeremih),DJ Khaled,Grateful,8,2020.0,7.5,17.5,83.0
1230,333,Heatstroke (feat. Young Thug Pharrell Williams & Ariana Grande),Calvin Harris,Heatstroke (feat. Young Thug Pharrell Williams & Ariana Grande),8,2020.0,8.0,12.5,82.75
1231,1976,The Remedy For A Broken Heart (Why Am I So In Love),XXXTentacion,?,8,2018.0,8.0,22.0,82.25
1232,1786,24,IDK,Is He Real?,8,2019.0,9.0,15.0,81.0
1233,1218,Passin' Me By,The Pharcyde,Bizarre Ride II The Pharcyde,8,2019.0,7.0,15.5,80.25
1234,1351,Too Close to the Sun,bryce french,Too Close to the Sun,8,2020.0,9.0,18.5,80.25
1235,1865,I'll Be Around,The Growlers,City Club,8,2019.0,6.0,12.0,80.0
1236,1889,Where Eagles Dare,Misfits,Collection,8,2019.0,8.0,14.0,80.0
1237,2709,Man In The Mirror - 2012 Remaster,Michael Jackson,Bad 25th Anniversary,8,2018.0,6.0,17.0,79.25
1238,1398,Pray 4 Love (feat. The Weeknd),Travis Scott,Rodeo (Deluxe),8,2018.5,9.0,18.5,79.0
1239,95,Killing in the Name,Rage Against the Machine,Rage Against The Machine - XX (20th Anniversary Special Edition),8,2019.0,8.5,16.0,78.75
1240,1106,Changes,2Pac,The Best of 2Pac - Pt. 1: Thug,8,2020.0,6.0,16.0,78.75
1241,2832,Hey Ya! - Radio Mix / Club Mix,OutKast,The Way You Move / Hey Ya!,8,2018.0,6.0,15.5,77.25
1242,941,I Couldn't Be More In Love,The 1975,A Brief Inquiry Into Online Relationships,8,2020.0,8.5,14.5,76.25
1243,1339,Yellow,Coldplay,Parachutes,8,2020.0,9.0,18.0,75.0
1244,1499,Nonstop,Drake,Scorpion,8,2019.0,8.5,15.0,75.0
1245,1555,What Ever Happened?,The Strokes,Room on Fire,8,2018.0,9.0,14.0,74.5
1246,1559,Georgia,Vance Joy,Dream Your Life Away (Special Edition),8,2019.0,9.0,14.5,74.5
1247,1962,I Don't Mind,Usher,I Don't Mind,8,2017.0,8.0,12.5,73.0
1248,703,Wiggle (feat. Snoop Dogg),Jason Derülo,Talk Dirty,8,2018.5,8.5,13.5,71.5
1249,1009,Sweet Victory,Trip Lee,Rise,8,2017.0,8.5,15.5,68.5
1250,3009,Twin Size Mattress,The Front Bottoms,Talon of the Hawk,8,2020.0,4.0,18.0,68.0
1251,3086,Yes I'm Changing,Tame Impala,Currents,8,2019.5,3.0,19.5,67.5
1252,1570,Black and Yellow,Wiz Khalifa,Rolling Papers,8,2017.0,8.5,18.0,67.25
1253,782,Stay,Mac Miller,The Divine Feminine,8,2020.0,9.5,15.5,66.75
1254,2054,Up All Night,Khalid,Up All Night,8,2020.0,4.0,11.0,66.5
1255,2984,Take It Easy,Surfaces,Horizons,8,2020.0,4.5,17.0,66.5
1256,1538,Here,Alessia Cara,Here,8,2018.0,8.5,13.5,65.5
1257,1392,Alive,Khalid,Free Spirit,8,2019.0,4.0,16.0,64.5
1258,3134,Rich & Sad,Post Malone,beerbongs & bentleys,8,2019.0,4.0,13.5,62.75
1259,2673,I'm Not Alright,Loud Luxury,I'm Not Alright (Remixes),8,2020.0,4.0,15.0,61.0
1260,1083,West Coast,Fidlar,Too,8,2018.0,10.0,13.0,60.25
1261,2896,HIGHEST IN THE ROOM (feat. ROSALÍA & Lil Baby) - REMIX,Travis Scott,JACKBOYS,8,2020.0,4.0,11.5,57.75
1262,712,Get Away,Circa Waves,Young Chasers,8,2018.0,10.5,15.0,57.0
1263,915,Loving,Surfaces,Surf,8,2019.0,5.5,12.5,54.75
1264,2971,MotorSport,Migos,Culture II,8,2018.0,3.0,15.5,54.75
1265,3115,Supastars,Migos,Culture II,8,2018.0,2.0,10.5,54.75
1266,3307,Walk This Way,Run–D.M.C.,Raising Hell,8,2018.0,1.0,15.5,53.0
1267,2812,Posthumous Forgiveness,Tame Impala,Posthumous Forgiveness,8,2020.0,2.5,14.5,50.0
1268,211,SOHO,Jaden Smith,The Sunset Tapes: A Cool Tape Story,8,2018.0,11.0,10.0,49.75
1269,3386,He Doesn't Know Why,Fleet Foxes,Fleet Foxes,8,2020.0,1.0,14.0,39.0
1270,1850,SUGAR,BROCKHAMPTON,GINGER,7,2020.0,8.0,14.0,82.5
1271,1371,In Your Eyes,The Weeknd,After Hours,7,2020.0,7.0,18.0,82.0
1272,1453,Got The Guap (feat. Young Thug),Lil Uzi Vert,Eternal Atake (Deluxe) - LUV vs. The World 2,7,2020.0,8.0,16.0,82.0
1273,1541,Viva la Vida,Coldplay,Viva la Vida or Death and All His Friends,7,2020.0,8.0,15.0,82.0
1274,1599,Na Na,Trey Songz,Na Na,7,2017.0,7.0,17.0,82.0
1275,1853,The City (feat. Phoebe Ryan),Skizzy Mars,The Red Balloon Project,7,2020.0,7.0,14.0,82.0
1276,1355,hello!,Role Model,oh how perfect,7,2020.0,9.0,13.0,81.5
1277,1787,Bank,EarthGang,Mirrorland,7,2019.0,9.0,16.0,81.0
1278,1817,IF YOU PRAY RIGHT,BROCKHAMPTON,GINGER,7,2019.0,9.0,15.0,81.0
1279,624,One More Hour,Tame Impala,The Slow Rush,7,2020.0,9.0,17.0,80.5
1280,1737,Watch Out Lil B*tch,Fitty Boi,Watch Out Lil B*tch,7,2017.0,6.0,13.0,80.5
1281,2983,Stutter,M.A.G.S.,Stutter,7,2020.0,5.0,16.0,80.0
1282,1316,on the outside,sisyfuss,On the Outside,7,2020.0,7.0,16.0,78.5
1283,2932,1901,Phoenix,Wolfgang Amadeus Phoenix,7,2019.0,6.0,11.0,78.5
1284,2525,The Way You Make Me Feel - 2012 Remaster,Michael Jackson,Bad 25th Anniversary,7,2018.0,6.0,15.0,78.0
1285,2278,YSL,Lil Uzi Vert,Luv Is Rage 1.5,7,2017.0,6.0,11.0,77.5
1286,1540,Soma,The Strokes,Is This It,7,2020.0,9.0,15.0,77.0
1287,1949,Panda,Desiigner,Panda,7,2018.0,6.0,12.0,76.5
1288,1855,Whip a Tesla,Yung Gravy,Sensational,7,2019.0,8.0,15.0,75.5
1289,1937,Only,Nicki Minaj,The Pinkprint (Deluxe),7,2017.0,7.0,13.0,75.5
1290,2555,Bedtime Stories (feat. The Weeknd) - From SR3MM,Rae Sremmurd,SR3MM,7,2018.0,5.0,10.0,75.0
1291,2608,Wavin' Flag - Coca-Cola® Celebration Mix,K'naan,Troubadour,7,2019.0,5.0,15.0,75.0
1292,1494,Real Friends,Kanye West,The Life of Pablo,7,2017.0,9.0,18.0,73.5
1293,1068,Animal,Trey Songz,Tremaine The Album,7,2017.0,9.0,20.0,73.0
1294,1799,Come My Way (feat. Drake),Fetty Wap,Come My Way (feat. Drake) - Single,7,2017.0,7.0,10.0,73.0
1295,554,Wat U Mean (Aye Aye Aye),Dae Dae,Wat U Mean (Aye Aye Aye),7,2017.0,8.0,18.0,72.5
1296,2982,F.A.C.T.S,K Camp,RARE,7,2017.0,5.0,11.0,72.5
1297,1349,L.S.D,Skegss,L.S.D,7,2020.0,9.0,19.0,71.0
1298,2908,Nangs,Tame Impala,Currents,7,2020.0,4.0,19.0,71.0
1299,738,Can't Trust Thots,Wash,Can't Trust Thots,7,2018.0,7.0,12.0,70.5
1300,1544,Smells Like Teen Spirit,Nirvana,Nevermind (Remastered),7,2019.0,8.0,16.0,67.5
1301,2729,Ease Up Kid - Demo,Hippo Campus,Demos II,7,2020.0,4.0,15.0,64.0
1302,1017,Promise,Kid Ink,Summer In The Winter,7,2017.0,7.0,10.0,63.5
1303,1132,Wicked,mansionz,Mansionz,7,2018.0,7.0,14.0,63.5
1304,869,Face to Face,Rex Orange County,Pony,7,2019.0,10.0,15.0,62.5
1305,2803,Plug Walk,Rich the Kid,The World is Yours,7,2019.0,4.0,16.0,62.0
1306,1020,The Luck Has Gone,Circa Waves,Young Chasers,7,2019.0,7.0,17.0,60.5
1307,1052,Zero,Chris Brown,ZERO,7,2017.0,11.0,9.0,60.5
1308,1142,Bad Habit,Kid Ink,Bad Habit,7,2017.0,11.0,10.0,60.5
1309,1483,Trouble Maker,Mora Hoffman,Trouble Maker (A Tribute to Olly Murs & Flo Rida),7,2019.0,3.0,17.0,60.5
1310,2527,Deleter,Grouplove,Deleter,7,2020.0,3.0,15.0,60.0
1311,1648,Buffalo Soldier,Bob Marley & The Wailers,Confrontation,7,2019.0,4.0,15.0,58.5
1312,3711,Ric Flair Drip,Offset,Without Warning,7,2017.0,12.0,14.0,58.5
1313,1946,Fire,Barns Courtney,The Attractions of Youth,7,2019.0,3.0,13.0,57.5
1314,574,All The Way Up,Fat Joe,All The Way Up (feat. French Montana & Infared) - Single,7,2017.0,6.0,9.0,57.0
1315,378,Young Wild & Free (feat. Bruno Mars) - feat. Bruno Mars,Snoop Dogg,Young Wild & Free (feat. Bruno Mars),7,2017.0,10.0,13.0,56.0
1316,1801,Mi Friend Dem,Christopher Martin,Mi Friend Dem - Single,7,2018.0,5.0,14.0,55.0
1317,283,Smokin' And Ridin' (feat. Freddie Gibbs & Problem),BJ The Chicago Kid,The Music of Grand Theft Auto V Vol. 1: Original Music,7,2018.0,11.0,16.0,54.5
1318,72,Compensating (feat. Young Thug),Aminé,Limbo,7,2020.0,11.0,15.0,53.5
1319,1626,It's Tricky,Run–D.M.C.,Raising Hell,7,2018.0,3.0,16.0,53.0
1320,421,Superstar Sh*t,Dominic Fike,What Could Possibly Go Wrong,7,2020.0,11.0,15.0,52.5
1321,2974,I Can't Quit,The Vaccines,I Can't Quit,7,2019.0,6.0,12.0,52.0
1322,784,Nova Scotia 500,Boyscott,Goose Bumps,7,2018.0,12.0,15.0,48.5
1323,1092,My Nigga,YG,My Nigga,7,2017.0,5.0,14.0,43.0
1324,1532,Bohemian Rhapsody - 2011 Mix,Queen,A Night At The Opera (Deluxe Remastered Version),6,2020.0,7.0,12.5,83.25
1325,1557,Lost In My Mind,The Head and the Heart,The Head and The Heart,6,2020.0,8.0,18.0,83.25
1326,1589,Damage,Future,HNDRXX,6,2017.0,8.0,10.0,83.0
1327,1852,1999 WILDFIRE,BROCKHAMPTON,1999 WILDFIRE,6,2020.0,7.0,17.5,83.0
1328,1939,FML,Kanye West,The Life of Pablo,6,2017.0,7.5,8.5,82.75
1329,1966,Ms. Jackson,OutKast,Stankonia,6,2020.0,8.0,17.0,82.75
1330,1854,Find My Way,DaBaby,Blame It On Baby,6,2020.0,8.0,17.0,82.25
1331,2534,Wasted (feat. Lil Uzi Vert),Juice WRLD,Goodbye & Good Riddance,6,2018.0,8.0,18.0,82.0
1332,2165,vines,Hippo Campus,Landmark,6,2018.0,8.0,14.0,81.0
1333,1858,Watch (feat. Lil Uzi Vert & Kanye West),Travis Scott,Watch (feat. Lil Uzi Vert & Kanye West),6,2018.0,8.0,11.5,80.75
1334,991,COFFEE BEAN,Travis Scott,ASTROWORLD,6,2018.0,8.0,4.5,80.5
1335,1890,bernard trigger,Cleopatrick,the boys,6,2019.0,7.0,13.0,80.0
1336,301,Bottom of the Bottle (feat. August Alsina & Lil Wayne),Curren$y,Bottom of the Bottle (feat. August Alsina & Lil Wayne),6,2017.0,8.0,16.0,79.25
1337,2032,Getting Along,The Magic Gang,Getting Along,6,2019.5,5.5,16.0,79.25
1338,2801,It's All In Your Head,The Shivas,Dark Thoughts,6,2020.0,6.0,15.0,79.25
1339,2040,Just To Put Me Down,Mac DeMarco,Another One,6,2018.0,8.0,15.5,78.25
1340,2267,Forrest Gump,Frank Ocean,channel ORANGE,6,2020.0,7.5,9.0,78.0
1341,1373,Save Your Tears,The Weeknd,After Hours,6,2020.0,8.0,11.0,76.75
1342,2161,Radioactive,Imagine Dragons,Night Visions,6,2019.0,6.0,11.5,76.75
1343,2965,Late,Noah Chenfeld,Late,6,2020.0,5.5,15.5,76.75
1344,1504,Just You Just Me,Lester Young,The President Plays With The Oscar Peterson Trio,6,2020.0,9.0,15.0,76.5
1345,1151,So Cool,Caamp,Boys (Side A),6,2020.0,9.0,18.0,76.0
